snapshot_utc,id,type,subtype,headline,status,startTime,endTime,lat,lon,lanesBlocked,roadName,direction,source_has_properties,source_has_attributes,raw_json
2025-09-28T19:17:54+00:00,,,,,,,,,,,,,False,False,"{""ID"": 10, ""SourceId"": ""3458465"", ""Organization"": ""GA-Events"", ""RoadwayName"": ""SR 1"", ""DirectionOfTravel"": ""both directions"", ""Description"": ""Road construction on SR 1 both directions at DENTON RD.. 2 right lanes are blocked."", ""Reported"": 1693022400, ""LastUpdated"": 1711201085, ""StartDate"": 1693022400, ""PlannedEndDate"": 1769920200, ""LanesAffected"": ""2 right lanes are blocked."", ""Latitude"": 34.063612, ""Longitude"": -85.232752, ""LatitudeSecondary"": 34.07344, ""LongitudeSecondary"": -85.23352, ""EventType"": ""roadwork"", ""IsFullClosure"": false, ""Severity"": ""3"", ""Comment"": null, ""EncodedPolyline"": ""oe|nE``fgO|CK"", ""Restrictions"": {""Width"": null, ""Height"": null, ""Length"": null, ""Weight"": null, ""Speed"": null}, ""DetourPolyline"": """", ""DetourInstructions"": """", ""Recurrence"": """", ""RecurrenceSchedules"": """", ""Subtype"": ""road construction""}"
2025-09-28T19:17:54+00:00,,,,,,,,,,,,,False,False,"{""ID"": 15, ""SourceId"": ""4080970"", ""Organization"": ""GA-Events"", ""RoadwayName"": ""SR 38"", ""DirectionOfTravel"": ""both directions"", ""Description"": ""Road construction on SR 38 both directions at COMMUNITY DR. 2 lanes blocked."", ""Reported"": 1719442800, ""LastUpdated"": 1752059086, ""StartDate"": 1719442800, ""PlannedEndDate"": 1762030800, ""LanesAffected"": ""2 lanes blocked."", ""Latitude"": 31.23211, ""Longitude"": -82.330672, ""LatitudeSecondary"": 31.24198, ""LongitudeSecondary"": -82.318784, ""EventType"": ""roadwork"", ""IsFullClosure"": false, ""Severity"": ""2"", ""Comment"": null, ""EncodedPolyline"": ""q_s}DreouNYa@uGyIoBmC]c@oAeBcDeE{CuDkB}B_AiAKMKM[_@mA}Ao@w@sAaBMMuAcBy@eAs@}@yBqCwBoCcDiEkA}A"", ""Restrictions"": {""Width"": null, ""Height"": null, ""Length"": null, ""Weight"": null, ""Speed"": null}, ""DetourPolyline"": """", ""DetourInstructions"": """", ""Recurrence"": """", ""RecurrenceSchedules"": """", ""Subtype"": ""road construction""}"
2025-09-28T19:17:54+00:00,,,,,,,,,,,,,False,False,"{""ID"": 17, ""SourceId"": ""4160010"", ""Organization"": ""GA-Events"", ""RoadwayName"": ""SR 38"", ""DirectionOfTravel"": ""e"", ""Description"": ""Road construction on SR 38 Eastbound at JAMES E JOHNSON . 2 right lanes are blocked."", ""Reported"": 1721631600, ""LastUpdated"": 1758808867, ""StartDate"": 1721631600, ""PlannedEndDate"": 1780167600, ""LanesAffected"": ""2 right lanes are blocked."", ""Latitude"": 31.616816, ""Longitude"": -81.874528, ""LatitudeSecondary"": 31.713268, ""LongitudeSecondary"": -81.746056, ""EventType"": ""roadwork"", ""IsFullClosure"": false, ""Severity"": ""2"", ""Comment"": null, ""EncodedPolyline"": ""yc~_EpbvrNEG_AgAKMgDwDWYkCyCGGuA_BmBwBMi@[a@k@m@sB_CqA}A{@cAsA{AUUWUo@i@aAo@iAm@c@Oi@UgA[uAYqAQiAOqBQaASo@Ws@[i@Q_@?yQwHoB{@sKqEQIs@[q@Ys_@aPmL_Fa@QmQuH}@_@wH_Do@W_CaAaDwAyBaA[MYMgBu@m@WeKkEaBs@SIaXcLoAg@kBy@cGkCsCoAuAm@}BaAcAc@gEkBgBw@cBgBgAgAIIk@m@}AuBUq@GSQ[[i@u@kB}@}BgCgHcAsC{DyKoAmDgA}Cc@oAm@aBk@_B}E_NSi@_AgC_AcCeAgC_AqBs@}AyBuEeCaFuDwHsEgJ[m@kIsPyAwC{CkGoCsF{@eBy@eBu@gBk@eBe@cB[}Ag@wCq@{DgAoGYeBCOc@iCc@kCa@aCYaB]oB_@_CSmAQgASkAKi@GQGUO_AUwAs@iEw@gDcAeDoAeDyAgDUg@a@}@O]s@cBg@iAe@gAwDuI}DeJc@aAcFgLmDaIaDmHGOACy@kBs@_BoCmGCGkBkEwAaDWk@yFsMiEyJgEuJgBaEsByEwB}EaBuD{AmDu@cBg@iAKSAEiLwWoEaKsA}C_Rmb@gEsJeC{FiC_GiAgCYq@qAcCyDeJg@kAg@mAg@iAO]GM[u@a@_AIOQa@_AsB[q@s@_BqAwCUi@_@{@sCwGGM_@}@y@qBMYIOO[KUa@aAIS]y@g@mAIQIOa@s@"", ""Restrictions"": {""Width"": null, ""Height"": null, ""Length"": null, ""Weight"": null, ""Speed"": null}, ""DetourPolyline"": """", ""DetourInstructions"": """", ""Recurrence"": """", ""RecurrenceSchedules"": """", ""Subtype"": ""road construction""}"
2025-09-28T19:17:54+00:00,,,,,,,,,,,,,False,False,"{""ID"": 26, ""SourceId"": ""4373390"", ""Organization"": ""GA-Events"", ""RoadwayName"": ""SR 1"", ""DirectionOfTravel"": ""n"", ""Description"": ""Road construction on SR 1 Northbound at DENTON RD.. All lanes closed."", ""Reported"": 1730955600, ""LastUpdated"": 1731041945, ""StartDate"": 1730955600, ""PlannedEndDate"": 1767328200, ""LanesAffected"": ""All lanes closed."", ""Latitude"": 34.063612, ""Longitude"": -85.232752, ""LatitudeSecondary"": 34.07344, ""LongitudeSecondary"": -85.23352, ""EventType"": ""closures"", ""IsFullClosure"": true, ""Severity"": ""3"", ""Comment"": null, ""EncodedPolyline"": ""oe|nE``fgO|CK"", ""Restrictions"": {""Width"": null, ""Height"": null, ""Length"": null, ""Weight"": null, ""Speed"": null}, ""DetourPolyline"": """", ""DetourInstructions"": """", ""Recurrence"": """", ""RecurrenceSchedules"": """", ""Subtype"": ""road construction""}"
2025-09-28T19:17:54+00:00,,,,,,,,,,,,,False,False,"{""ID"": 30, ""SourceId"": ""4381555"", ""Organization"": ""GA-Events"", ""RoadwayName"": ""SR 8"", ""DirectionOfTravel"": ""both directions"", ""Description"": ""Road construction on SR 8 both directions at SR 174. All lanes closed."", ""Reported"": 1731409200, ""LastUpdated"": 1756822040, ""StartDate"": 1731409200, ""PlannedEndDate"": 1761913800, ""LanesAffected"": ""All lanes closed."", ""Latitude"": 34.227708, ""Longitude"": -83.188824, ""LatitudeSecondary"": 34.243364, ""LongitudeSecondary"": -83.176888, ""EventType"": ""closures"", ""IsFullClosure"": true, ""Severity"": ""3"", ""Comment"": null, ""EncodedPolyline"": ""ab|oE~xvzNCAyE{Ce@YkBeAWMm@Sm@Ss@WcAWwA][IOEe@MyBg@eA_@k@[QIe@W{@q@a@[_@c@u@{@uAcBwGaI_GeH}BoC}@kAq@q@u@s@YWCCECIIWM]OoAu@SM_@Sa@Sy@c@sCyA_FiC"", ""Restrictions"": {""Width"": null, ""Height"": null, ""Length"": null, ""Weight"": null, ""Speed"": null}, ""DetourPolyline"": """", ""DetourInstructions"": """", ""Recurrence"": """", ""RecurrenceSchedules"": """", ""Subtype"": ""road construction""}"
2025-09-28T19:17:54+00:00,,,,,,,,,,,,,False,False,"{""ID"": 437352, ""SourceId"": ""4488243"", ""Organization"": ""GA-Events"", ""RoadwayName"": ""SR 1"", ""DirectionOfTravel"": ""both directions"", ""Description"": ""Road construction on SR 1 both directions at DENTON RD. All lanes closed."", ""Reported"": 1736830800, ""LastUpdated"": 1752620902, ""StartDate"": 1736830800, ""PlannedEndDate"": 1769920200, ""LanesAffected"": ""All lanes closed."", ""Latitude"": 34.063612, ""Longitude"": -85.232752, ""LatitudeSecondary"": 34.07344, ""LongitudeSecondary"": -85.23352, ""EventType"": ""closures"", ""IsFullClosure"": true, ""Severity"": ""3"", ""Comment"": null, ""EncodedPolyline"": ""}}}nEzdfgOJAdQo@xLc@~G[pCK|DMhBIf@C"", ""Restrictions"": {""Width"": null, ""Height"": null, ""Length"": null, ""Weight"": null, ""Speed"": null}, ""DetourPolyline"": """", ""DetourInstructions"": """", ""Recurrence"": """", ""RecurrenceSchedules"": """", ""Subtype"": ""road construction""}"
2025-09-28T19:17:54+00:00,,,,,,,,,,,,,False,False,"{""ID"": 486042, ""SourceId"": ""4497189"", ""Organization"": ""GA-Events"", ""RoadwayName"": ""SR 14"", ""DirectionOfTravel"": ""s"", ""Description"": ""Road construction on SR 14 Southbound at WARE AVE. Right lane blocked."", ""Reported"": 1737378000, ""LastUpdated"": 1737414066, ""StartDate"": 1737378000, ""PlannedEndDate"": 1759784400, ""LanesAffected"": ""Right lane blocked."", ""Latitude"": 33.675684, ""Longitude"": -84.442872, ""LatitudeSecondary"": 33.675708, ""LongitudeSecondary"": -84.442864, ""EventType"": ""roadwork"", ""IsFullClosure"": false, ""Severity"": ""2"", ""Comment"": null, ""EncodedPolyline"": ""ehplEtvkbOD@"", ""Restrictions"": {""Width"": null, ""Height"": null, ""Length"": null, ""Weight"": null, ""Speed"": null}, ""DetourPolyline"": """", ""DetourInstructions"": """", ""Recurrence"": """", ""RecurrenceSchedules"": """", ""Subtype"": ""road construction""}"
2025-09-28T19:17:54+00:00,,,,,,,,,,,,,False,False,"{""ID"": 599004, ""SourceId"": ""4520703"", ""Organization"": ""GA-Events"", ""RoadwayName"": ""SR 74"", ""DirectionOfTravel"": ""e"", ""Description"": ""Road construction on SR 74 Eastbound at CITY LAKE RD. Right lane blocked."", ""Reported"": 1738720800, ""LastUpdated"": 1738738781, ""StartDate"": 1738720800, ""PlannedEndDate"": 1770199200, ""LanesAffected"": ""Right lane blocked."", ""Latitude"": 33.548344, ""Longitude"": -84.577544, ""LatitudeSecondary"": 33.54264, ""LongitudeSecondary"": -84.576952, ""EventType"": ""roadwork"", ""IsFullClosure"": false, ""Severity"": ""2"", ""Comment"": null, ""EncodedPolyline"": ""glwkEjafcOCU"", ""Restrictions"": {""Width"": null, ""Height"": null, ""Length"": null, ""Weight"": null, ""Speed"": null}, ""DetourPolyline"": """", ""DetourInstructions"": """", ""Recurrence"": """", ""RecurrenceSchedules"": """", ""Subtype"": ""road construction""}"
2025-09-28T19:17:54+00:00,,,,,,,,,,,,,False,False,"{""ID"": 791240, ""SourceId"": ""4555180"", ""Organization"": ""GA-Events"", ""RoadwayName"": ""I-85"", ""DirectionOfTravel"": ""n"", ""Description"": ""Road construction on I-85 Northbound at SR 74/Senoia Rd. Left lane blocked."", ""Reported"": 1740621600, ""LastUpdated"": 1744953364, ""StartDate"": 1740621600, ""PlannedEndDate"": 1770199200, ""LanesAffected"": ""Left lane blocked."", ""Latitude"": 33.541256, ""Longitude"": -84.5874, ""LatitudeSecondary"": 33.546218, ""LongitudeSecondary"": -84.57744, ""EventType"": ""roadwork"", ""IsFullClosure"": false, ""Severity"": ""2"", ""Comment"": null, ""EncodedPolyline"": ""e`vkEl~gcOGKaAuB"", ""Restrictions"": {""Width"": null, ""Height"": null, ""Length"": null, ""Weight"": null, ""Speed"": null}, ""DetourPolyline"": """", ""DetourInstructions"": """", ""Recurrence"": """", ""RecurrenceSchedules"": """", ""Subtype"": ""road construction""}"
2025-09-28T19:17:54+00:00,,,,,,,,,,,,,False,False,"{""ID"": 911830, ""SourceId"": ""4576983"", ""Organization"": ""GA-Events"", ""RoadwayName"": ""JEFF DAVIS RD"", ""DirectionOfTravel"": ""both directions"", ""Description"": ""Road construction on JEFF DAVIS RD both directions at BAKER BRITT RD. All lanes closed."", ""Reported"": 1741779000, ""LastUpdated"": 1741792861, ""StartDate"": 1741779000, ""PlannedEndDate"": 1759233600, ""LanesAffected"": ""All lanes closed."", ""Latitude"": 32.933952, ""Longitude"": -84.361224, ""LatitudeSecondary"": 32.93415, ""LongitudeSecondary"": -84.355296, ""EventType"": ""closures"", ""IsFullClosure"": true, ""Severity"": ""3"", ""Comment"": null, ""EncodedPolyline"": ""ml_hEjx{aO?F"", ""Restrictions"": {""Width"": null, ""Height"": null, ""Length"": null, ""Weight"": null, ""Speed"": null}, ""DetourPolyline"": """", ""DetourInstructions"": """", ""Recurrence"": """", ""RecurrenceSchedules"": """", ""Subtype"": ""road construction""}"
2025-09-28T19:17:54+00:00,,,,,,,,,,,,,False,False,"{""ID"": 1203829, ""SourceId"": ""4630228"", ""Organization"": ""GA-Events"", ""RoadwayName"": ""OGEECHEE RIVER RD/CR 56"", ""DirectionOfTravel"": ""both directions"", ""Description"": ""Road construction on OGEECHEE RIVER RD/CR 56 both directions at SR 16/MACON HWY. All lanes closed."", ""Reported"": 1744279200, ""LastUpdated"": 1744293004, ""StartDate"": 1744279200, ""PlannedEndDate"": 1759788000, ""LanesAffected"": ""All lanes closed."", ""Latitude"": 33.295598, ""Longitude"": -82.770872, ""LatitudeSecondary"": 33.319096, ""LongitudeSecondary"": -82.774848, ""EventType"": ""closures"", ""IsFullClosure"": true, ""Severity"": ""2"", ""Comment"": null, ""EncodedPolyline"": ""o`fjE|dexNcW}MeBy@qAa@mAMoBE{QO}D@gBFsBP"", ""Restrictions"": {""Width"": null, ""Height"": null, ""Length"": null, ""Weight"": null, ""Speed"": null}, ""DetourPolyline"": """", ""DetourInstructions"": """", ""Recurrence"": """", ""RecurrenceSchedules"": """", ""Subtype"": ""road construction""}"
2025-09-28T19:17:54+00:00,,,,,,,,,,,,,False,False,"{""ID"": 1270216, ""SourceId"": ""4641669"", ""Organization"": ""GA-Events"", ""RoadwayName"": ""SR 9"", ""DirectionOfTravel"": ""n"", ""Description"": ""Major event on SR 9 Northbound at MANGOLIA ST. 1 lane blocked."", ""Reported"": 1760648400, ""LastUpdated"": 1744819544, ""StartDate"": 1760648400, ""PlannedEndDate"": 1760666400, ""LanesAffected"": ""1 lane blocked."", ""Latitude"": 34.023432, ""Longitude"": -84.361512, ""LatitudeSecondary"": 34.02336, ""LongitudeSecondary"": -84.361512, ""EventType"": ""specialEvents"", ""IsFullClosure"": false, ""Severity"": ""2"", ""Comment"": null, ""EncodedPolyline"": ""_etnErz{aOM?"", ""Restrictions"": {""Width"": null, ""Height"": null, ""Length"": null, ""Weight"": null, ""Speed"": null}, ""DetourPolyline"": """", ""DetourInstructions"": """", ""Recurrence"": ""10/16/2025 - 10/16/2025, 5:00 PM to 10:00 PM"", ""RecurrenceSchedules"": """", ""Subtype"": ""major event""}"
2025-09-28T19:17:54+00:00,,,,,,,,,,,,,False,False,"{""ID"": 1483703, ""SourceId"": ""4682211"", ""Organization"": ""GA-Events"", ""RoadwayName"": ""SR 54"", ""DirectionOfTravel"": ""both directions"", ""Description"": ""Road construction on SR 54 both directions at ROBINSON RD. All lanes closed."", ""Reported"": 1746662400, ""LastUpdated"": 1746640590, ""StartDate"": 1746662400, ""PlannedEndDate"": 1762340400, ""LanesAffected"": ""All lanes closed."", ""Latitude"": 33.260872, ""Longitude"": -84.721992, ""LatitudeSecondary"": 33.244622, ""LongitudeSecondary"": -84.732104, ""EventType"": ""closures"", ""IsFullClosure"": true, ""Severity"": ""3"", ""Comment"": null, ""EncodedPolyline"": ""mg_jElgbdOw@vE"", ""Restrictions"": {""Width"": null, ""Height"": null, ""Length"": null, ""Weight"": null, ""Speed"": null}, ""DetourPolyline"": """", ""DetourInstructions"": """", ""Recurrence"": """", ""RecurrenceSchedules"": """", ""Subtype"": ""road construction""}"
2025-09-28T19:17:54+00:00,,,,,,,,,,,,,False,False,"{""ID"": 1540256, ""SourceId"": ""4694077"", ""Organization"": ""GA-Events"", ""RoadwayName"": ""SR 243"", ""DirectionOfTravel"": ""both directions"", ""Description"": ""Road construction on SR 243 both directions at SR 113 ALT . All lanes closed."", ""Reported"": 1747148400, ""LastUpdated"": 1747158662, ""StartDate"": 1747148400, ""PlannedEndDate"": 1770438600, ""LanesAffected"": ""All lanes closed."", ""Latitude"": 33.068318, ""Longitude"": -83.223672, ""LatitudeSecondary"": 33.072846, ""LongitudeSecondary"": -83.224656, ""EventType"": ""closures"", ""IsFullClosure"": true, ""Severity"": ""2"", ""Comment"": null, ""EncodedPolyline"": ""}syhEbs}zNM@"", ""Restrictions"": {""Width"": null, ""Height"": null, ""Length"": null, ""Weight"": null, ""Speed"": null}, ""DetourPolyline"": """", ""DetourInstructions"": """", ""Recurrence"": """", ""RecurrenceSchedules"": """", ""Subtype"": ""road construction""}"
2025-09-28T19:17:54+00:00,,,,,,,,,,,,,False,False,"{""ID"": 1750333, ""SourceId"": ""4735166"", ""Organization"": ""GA-Events"", ""RoadwayName"": ""SR 9"", ""DirectionOfTravel"": ""n"", ""Description"": ""Major event on SR 9 Northbound at MAGNOLIA ST. All lanes closed."", ""Reported"": 1759579200, ""LastUpdated"": 1748881504, ""StartDate"": 1759579200, ""PlannedEndDate"": 1759593600, ""LanesAffected"": ""All lanes closed."", ""Latitude"": 34.023184, ""Longitude"": -84.36152, ""LatitudeSecondary"": 34.023428, ""LongitudeSecondary"": -84.361512, ""EventType"": ""specialEvents"", ""IsFullClosure"": false, ""Severity"": ""1"", ""Comment"": null, ""EncodedPolyline"": ""{ctnErz{aOG?"", ""Restrictions"": {""Width"": null, ""Height"": null, ""Length"": null, ""Weight"": null, ""Speed"": null}, ""DetourPolyline"": """", ""DetourInstructions"": """", ""Recurrence"": ""10/4/2025 - 10/4/2025, 8:00 AM to 12:00 PM"", ""RecurrenceSchedules"": """", ""Subtype"": ""major event""}"
2025-09-28T19:17:54+00:00,,,,,,,,,,,,,False,False,"{""ID"": 1799702, ""SourceId"": ""4745103"", ""Organization"": ""GA-Events"", ""RoadwayName"": ""SR 54"", ""DirectionOfTravel"": ""e"", ""Description"": ""Major event on SR 54 Eastbound at MCDONOUGH RD. All lanes closed."", ""Reported"": 1763470800, ""LastUpdated"": 1749254715, ""StartDate"": 1763470800, ""PlannedEndDate"": 1763485200, ""LanesAffected"": ""All lanes closed."", ""Latitude"": 33.456798, ""Longitude"": -84.421808, ""LatitudeSecondary"": 33.466716, ""LongitudeSecondary"": -84.41768, ""EventType"": ""specialEvents"", ""IsFullClosure"": false, ""Severity"": ""1"", ""Comment"": null, ""EncodedPolyline"": ""mtekEbqgbOXF^JvAj@"", ""Restrictions"": {""Width"": null, ""Height"": null, ""Length"": null, ""Weight"": null, ""Speed"": null}, ""DetourPolyline"": """", ""DetourInstructions"": """", ""Recurrence"": ""11/18/2025 - 11/18/2025, 8:00 AM to 12:00 PM"", ""RecurrenceSchedules"": """", ""Subtype"": ""major event""}"
2025-09-28T19:17:54+00:00,,,,,,,,,,,,,False,False,"{""ID"": 1943509, ""SourceId"": ""4774732"", ""Organization"": ""GA-Events"", ""RoadwayName"": ""SR 90"", ""DirectionOfTravel"": ""both directions"", ""Description"": ""Road construction on SR 90 both directions at LOWER REBECCA RD. All lanes closed."", ""Reported"": 1750262400, ""LastUpdated"": 1750368938, ""StartDate"": 1750262400, ""PlannedEndDate"": 1763485200, ""LanesAffected"": ""All lanes closed."", ""Latitude"": 31.818388, ""Longitude"": -83.46856, ""LatitudeSecondary"": 31.818388, ""LongitudeSecondary"": -83.46856, ""EventType"": ""closures"", ""IsFullClosure"": true, ""Severity"": ""2"", ""Comment"": null, ""EncodedPolyline"": null, ""Restrictions"": {""Width"": null, ""Height"": null, ""Length"": null, ""Weight"": null, ""Speed"": null}, ""DetourPolyline"": """", ""DetourInstructions"": """", ""Recurrence"": """", ""RecurrenceSchedules"": """", ""Subtype"": ""road construction""}"
2025-09-28T19:17:54+00:00,,,,,,,,,,,,,False,False,"{""ID"": 2258399, ""SourceId"": ""4835737"", ""Organization"": ""GA-Events"", ""RoadwayName"": ""FRAN MARR DR"", ""DirectionOfTravel"": ""both directions"", ""Description"": ""Road construction on FRAN MARR DR both directions at SARDIS DR. All lanes closed."", ""Reported"": 1752667200, ""LastUpdated"": 1756857759, ""StartDate"": 1752667200, ""PlannedEndDate"": 1761912000, ""LanesAffected"": ""All lanes closed."", ""Latitude"": 34.341384, ""Longitude"": -83.90092, ""LatitudeSecondary"": 34.34128, ""LongitudeSecondary"": -83.900192, ""EventType"": ""closures"", ""IsFullClosure"": true, ""Severity"": ""2"", ""Comment"": null, ""EncodedPolyline"": ""ghrpEt{a_OK?"", ""Restrictions"": {""Width"": null, ""Height"": null, ""Length"": null, ""Weight"": null, ""Speed"": null}, ""DetourPolyline"": """", ""DetourInstructions"": """", ""Recurrence"": """", ""RecurrenceSchedules"": """", ""Subtype"": ""road construction""}"
2025-09-28T19:17:54+00:00,,,,,,,,,,,,,False,False,"{""ID"": 2319288, ""SourceId"": ""4847089"", ""Organization"": ""GA-Events"", ""RoadwayName"": ""SR 155"", ""DirectionOfTravel"": ""both directions"", ""Description"": ""Major event on SR 155 both directions at CHAPEL PARK DR. Right lane blocked."", ""Reported"": 1760187600, ""LastUpdated"": 1753127442, ""StartDate"": 1760187600, ""PlannedEndDate"": 1760194800, ""LanesAffected"": ""Right lane blocked."", ""Latitude"": 33.683748, ""Longitude"": -84.23596, ""LatitudeSecondary"": 33.686532, ""LongitudeSecondary"": -84.202008, ""EventType"": ""specialEvents"", ""IsFullClosure"": false, ""Severity"": ""2"", ""Comment"": null, ""EncodedPolyline"": ""elrlEju|`OCHTjARhAPhAPbATnA@HN`ABNF^Hv@Hr@RhCL|ATfDL~Al@pILdBLrA@JJ|@Ff@Hb@ThA\\tAH\\Nf@L^Tl@d@fAn@pAbAjBx@xAZh@d@v@h@|@h@t@Z`@lAzAr@|@x@dA`ApAx@tAl@nATf@JXJZN^^nAH^Rv@ZfBNfAFl@BZNrBBxA@rAAjAEjAKzASdB[|BUxAGZq@bEMt@Kn@Gh@E^]rCCNS|AKx@Er@Mx@Kr@?XGZADAHKl@Qz@U`AK^KVSj@Qd@OZSf@m@fAIj@IPGJi@`AOXk@bA{@`Bc@r@Uf@Sl@M`@Mr@MdAG`AA`@?h@A~@?D"", ""Restrictions"": {""Width"": null, ""Height"": null, ""Length"": null, ""Weight"": null, ""Speed"": null}, ""DetourPolyline"": """", ""DetourInstructions"": """", ""Recurrence"": ""10/11/2025 - 10/11/2025, 9:00 AM to 11:00 AM"", ""RecurrenceSchedules"": """", ""Subtype"": ""major event""}"
2025-09-28T19:17:54+00:00,,,,,,,,,,,,,False,False,"{""ID"": 2332465, ""SourceId"": ""4849872"", ""Organization"": ""GA-Events"", ""RoadwayName"": ""SR 520 BUS"", ""DirectionOfTravel"": ""w"", ""Description"": ""Road construction on SR 520 BUS Westbound at S FRONT ST. All lanes closed."", ""Reported"": 1753230600, ""LastUpdated"": 1753227068, ""StartDate"": 1753230600, ""PlannedEndDate"": 1796079600, ""LanesAffected"": ""All lanes closed."", ""Latitude"": 31.57543, ""Longitude"": -84.14904, ""LatitudeSecondary"": 31.57547, ""LongitudeSecondary"": -84.145112, ""EventType"": ""closures"", ""IsFullClosure"": true, ""Severity"": ""3"", ""Comment"": null, ""EncodedPolyline"": ""_av_Enjr`O?AEgBAu@CeAAoACcBGkDEQAk@AWAg@Ac@?YAM"", ""Restrictions"": {""Width"": null, ""Height"": null, ""Length"": null, ""Weight"": null, ""Speed"": null}, ""DetourPolyline"": """", ""DetourInstructions"": """", ""Recurrence"": """", ""RecurrenceSchedules"": """", ""Subtype"": ""road construction""}"
2025-09-28T19:17:54+00:00,,,,,,,,,,,,,False,False,"{""ID"": 2354505, ""SourceId"": ""4833251"", ""Organization"": ""GA-Events"", ""RoadwayName"": ""I-75"", ""DirectionOfTravel"": ""s"", ""Description"": ""Road construction on I-75 Southbound at SR 20/Canton Highway. All lanes closed."", ""Reported"": 1752555600, ""LastUpdated"": 1753394108, ""StartDate"": 1752555600, ""PlannedEndDate"": 1764554400, ""LanesAffected"": ""All lanes closed."", ""Latitude"": 34.20652, ""Longitude"": -84.761584, ""LatitudeSecondary"": 34.20652, ""LongitudeSecondary"": -84.761584, ""EventType"": ""closures"", ""IsFullClosure"": true, ""Severity"": ""2"", ""Comment"": null, ""EncodedPolyline"": null, ""Restrictions"": {""Width"": null, ""Height"": null, ""Length"": null, ""Weight"": null, ""Speed"": null}, ""DetourPolyline"": """", ""DetourInstructions"": """", ""Recurrence"": """", ""RecurrenceSchedules"": """", ""Subtype"": ""road construction""}"
2025-09-28T19:17:54+00:00,,,,,,,,,,,,,False,False,"{""ID"": 2394371, ""SourceId"": ""4861605"", ""Organization"": ""GA-Events"", ""RoadwayName"": ""CAPITOL AVE"", ""DirectionOfTravel"": ""n"", ""Description"": ""Road construction on CAPITOL AVE Northbound at I-20 . 2 right lanes are blocked."", ""Reported"": 1753675200, ""LastUpdated"": 1758969985, ""StartDate"": 1753675200, ""PlannedEndDate"": 1759143600, ""LanesAffected"": ""2 right lanes are blocked."", ""Latitude"": 33.74562, ""Longitude"": -84.39468, ""LatitudeSecondary"": 33.744584, ""LongitudeSecondary"": -84.38756, ""EventType"": ""roadwork"", ""IsFullClosure"": false, ""Severity"": ""2"", ""Comment"": null, ""EncodedPolyline"": ""sv}lEn~`bOI?M?"", ""Restrictions"": {""Width"": null, ""Height"": null, ""Length"": null, ""Weight"": null, ""Speed"": null}, ""DetourPolyline"": """", ""DetourInstructions"": """", ""Recurrence"": """", ""RecurrenceSchedules"": """", ""Subtype"": ""road construction""}"
2025-09-28T19:17:54+00:00,,,,,,,,,,,,,False,False,"{""ID"": 2472764, ""SourceId"": ""4878013"", ""Organization"": ""GA-Events"", ""RoadwayName"": ""SR 42"", ""DirectionOfTravel"": ""n"", ""Description"": ""Major event on SR 42 Northbound at AUSTIN AVE. All lanes closed."", ""Reported"": 1760889600, ""LastUpdated"": 1754317673, ""StartDate"": 1760889600, ""PlannedEndDate"": 1760896800, ""LanesAffected"": ""All lanes closed."", ""Latitude"": 33.761832, ""Longitude"": -84.349456, ""LatitudeSecondary"": 33.770288, ""LongitudeSecondary"": -84.349064, ""EventType"": ""specialEvents"", ""IsFullClosure"": false, ""Severity"": ""2"", ""Comment"": null, ""EncodedPolyline"": ""_eamEtmyaOWBo@Ae@AiA?oAAK?aA?g@?Y?eAAY?g@?_@?WAQAOC[IGAOCSCWAa@?iA?y@AQ?{@AU?_@?iAAI?S?u@AaDA{@?e@?Y?k@@S?S?"", ""Restrictions"": {""Width"": null, ""Height"": null, ""Length"": null, ""Weight"": null, ""Speed"": null}, ""DetourPolyline"": """", ""DetourInstructions"": """", ""Recurrence"": ""10/19/2025 - 10/19/2025, 12:00 PM to 2:00 PM"", ""RecurrenceSchedules"": """", ""Subtype"": ""major event""}"
2025-09-28T19:17:54+00:00,,,,,,,,,,,,,False,False,"{""ID"": 2541027, ""SourceId"": ""4891182"", ""Organization"": ""GA-Events"", ""RoadwayName"": ""SR 101"", ""DirectionOfTravel"": ""s"", ""Description"": ""Road construction on SR 101 Southbound at W 5TH ST. Left lane blocked."", ""Reported"": 1754625600, ""LastUpdated"": 1758042201, ""StartDate"": 1754625600, ""PlannedEndDate"": 1761883200, ""LanesAffected"": ""Left lane blocked."", ""Latitude"": 34.256856, ""Longitude"": -85.178232, ""LatitudeSecondary"": 34.255536, ""LongitudeSecondary"": -85.177072, ""EventType"": ""roadwork"", ""IsFullClosure"": false, ""Severity"": ""2"", ""Comment"": null, ""EncodedPolyline"": ""cpapEtc{fO??}ApAcDlC"", ""Restrictions"": {""Width"": null, ""Height"": null, ""Length"": null, ""Weight"": null, ""Speed"": null}, ""DetourPolyline"": """", ""DetourInstructions"": """", ""Recurrence"": """", ""RecurrenceSchedules"": """", ""Subtype"": ""road construction""}"
